Product_Variant_ID,Product_ID,Variant_Title,Product_Handle,Product_Title_HE,Product_Available,Variant_Available,Time_Dimension,qty_sold_total,Type
8018935382301_חום,8018935382301,חום,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Saturday,0.0,Weekday
8018935382301_חום,8018935382301,חום,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Sunday,0.0,Weekday
8018935382301_חום,8018935382301,חום,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Thursday,0.0,Weekday
8018935382301_חום,8018935382301,חום,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Tuesday,0.0,Weekday
8018935382301_חום,8018935382301,חום,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Wednesday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Friday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Monday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Saturday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Sunday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Thursday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Tuesday,0.0,Weekday
8018935382301_ירוק זית,8018935382301,ירוק זית,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Wednesday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Friday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Monday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Saturday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Sunday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Thursday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Tuesday,0.0,Weekday
8018935382301_שחור,8018935382301,שחור,fanny-pack-conversion-strap,Six Pack™ - 'רצועת המרה לפאוץ,False,False,Wednesday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Friday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Monday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Saturday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Sunday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Thursday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Tuesday,0.0,Weekday
8018935546141_חום,8018935546141,חום,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Wednesday,0.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Friday,0.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Monday,1.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Saturday,0.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Sunday,6.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Thursday,5.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Tuesday,1.0,Weekday
8018935546141_ירוק ריינג'ר,8018935546141,ירוק ריינג'ר,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,True,Wednesday,3.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Friday,0.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Monday,0.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Saturday,0.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Sunday,0.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Thursday,0.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Tuesday,0.0,Weekday
8018935546141_מולטיקם,8018935546141,מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Wednesday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Friday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Monday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Saturday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Sunday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Thursday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Tuesday,0.0,Weekday
8018935546141_שחור,8018935546141,שחור,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Wednesday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Friday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Monday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Saturday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Sunday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Thursday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Tuesday,0.0,Weekday
8018935546141_שחור מולטיקם,8018935546141,שחור מולטיקם,six-pack-hanger-pouch,Six Pack™ - פאוץ' קנגרו,True,False,Wednesday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Friday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Monday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Saturday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Sunday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Thursday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Tuesday,0.0,Weekday
8018935709981_אפור,8018935709981,אפור,laptop-carrier,תיק לפטופ טקטי,False,False,Wednesday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Friday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Monday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Saturday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Sunday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Thursday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Tuesday,0.0,Weekday
8018935709981_ירוק ריינג'ר,8018935709981,ירוק ריינג'ר,laptop-carrier,תיק לפטופ טקטי,False,False,Wednesday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Friday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Monday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Saturday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Sunday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Thursday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Tuesday,0.0,Weekday
8018935709981_שחור,8018935709981,שחור,laptop-carrier,תיק לפטופ טקטי,False,False,Wednesday,0.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Friday,0.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Monday,1.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Saturday,1.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Sunday,0.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Thursday,2.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Tuesday,0.0,Weekday
8018935939357_ירוק ריינג'ר,8018935939357,ירוק ריינג'ר,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Wednesday,0.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Friday,0.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Monday,0.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Saturday,0.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Sunday,0.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Thursday,1.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Tuesday,0.0,Weekday
8018935939357_מדברי,8018935939357,מדברי,jump-retention-tabs,לשוניות אחזקה למחסנית,True,True,Wednesday,0.0,Weekday
